	coin	duration	gameid	hero	id	mana	mode	name	opponent	player	result	turn
53	True	831	66945721	Warlock	CS2_101	2.0	ranked	Reinforce	Shaman	opponent	win	14
54	True	831	66945721	Warlock	EX1_309	6.0	ranked	Siphon Soul	Shaman	me	win	14
55	True	831	66945721	Warlock	BRM_006	3.0	ranked	Imp Gang Boss	Shaman	me	win	14
56	True	831	66945721	Warlock	LOE_050	3.0	ranked	Mounted Raptor	Shaman	opponent	win	15
0	True	794	66942249	Warlock	GAME_005		ranked	The Coin	Shaman	me	win	1
1	True	794	66942249	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	1
2	True	794	66942249	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	2
3	True	794	66942249	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	2
4	True	794	66942249	Warlock	KAR_062	2.0	ranked	Netherspite Historian	Shaman	opponent	win	3
5	True	794	66942249	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	3
6	True	794	66942249	Warlock	CS2_065	1.0	ranked	Voidwalker	Shaman	me	win	3
7	True	794	66942249	Warlock	AT_017	4.0	ranked	Twilight Guardian	Shaman	opponent	win	4
8	True	794	66942249	Warlock	CFM_851	4.0	ranked	Daring Reporter	Shaman	me	win	4
9	True	794	66942249	Warlock	CS1_129	1.0	ranked	Inner Fire	Shaman	opponent	win	5
10	True	794	66942249	Warlock	CS2_234	2.0	ranked	Shadow Word: Pain	Shaman	opponent	win	5
11	True	794	66942249	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	5
12	True	794	66942249	Warlock	CS2_062	4.0	ranked	Hellfire	Shaman	me	win	5
13	True	794	66942249	Warlock	EX1_302	1.0	ranked	Mortal Coil	Shaman	me	win	5
14	True	794	66942249	Warlock	CFM_605	5.0	ranked	Drakonid Operative	Shaman	opponent	win	6
15	True	794	66942249	Warlock	EX1_016	6.0	ranked	Sylvanas Windrunner	Shaman	me	win	6
16	True	794	66942249	Warlock	AT_017	4.0	ranked	Twilight Guardian	Shaman	opponent	win	7
17	True	794	66942249	Warlock	CFM_626	3.0	ranked	Kabal Talonpriest	Shaman	opponent	win	7
18	True	794	66942249	Warlock	LOE_077	3.0	ranked	Brann Bronzebeard	Shaman	me	win	7
19	True	794	66942249	Warlock	CFM_621	4.0	ranked	Kazakus	Shaman	me	win	7
20	True	794	66942249	Warlock	BRM_034	5.0	ranked	Blackwing Corruptor	Shaman	opponent	win	8
21	True	794	66942249	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	8
22	True	794	66942249	Warlock	EX1_309	6.0	ranked	Siphon Soul	Shaman	me	win	8
23	True	794	66942249	Warlock	KAR_011	2.0	ranked	Pompous Thespian	Shaman	me	win	8
24	True	794	66942249	Warlock	CFM_605	5.0	ranked	Drakonid Operative	Shaman	opponent	win	9
25	True	794	66942249	Warlock	CFM_608	4.0	ranked	Blastcrystal Potion	Shaman	opponent	win	9
26	True	794	66942249	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	9
27	True	794	66942249	Warlock	LOE_011	6.0	ranked	Reno Jackson	Shaman	me	win	9
28	True	794	66942249	Warlock	LOE_077	3.0	ranked	Brann Bronzebeard	Shaman	opponent	win	10
29	True	794	66942249	Warlock	CFM_626	3.0	ranked	Kabal Talonpriest	Shaman	opponent	win	10
30	True	794	66942249	Warlock	CS2_235	1.0	ranked	Northshire Cleric	Shaman	opponent	win	10
31	True	794	66942249	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	10
32	True	794	66942249	Warlock	EX1_312	8.0	ranked	Twisting Nether	Shaman	me	win	10
33	True	794	66942249	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	opponent	win	11
34	True	794	66942249	Warlock	CS2_004	1.0	ranked	Power Word: Shield	Shaman	opponent	win	11
35	True	794	66942249	Warlock	CS2_004	1.0	ranked	Power Word: Shield	Shaman	opponent	win	11
36	True	794	66942249	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	11
37	True	794	66942249	Warlock	CFM_621t15	10.0	ranked	Kazakus Potion	Shaman	me	win	11
38	True	794	66942249	Warlock	EX1_622	3.0	ranked	Shadow Word: Death	Shaman	opponent	win	12
39	True	794	66942249	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	12
40	True	794	66942249	Warlock	KAR_114	4.0	ranked	Barnes	Shaman	me	win	12
41	True	794	66942249	Warlock	CFM_668	5.0	ranked	Doppelgangster	Shaman	me	win	12
42	True	794	66942249	Warlock	CS1_112	5.0	ranked	Holy Nova	Shaman	opponent	win	13
43	True	794	66942249	Warlock	BRM_034	5.0	ranked	Blackwing Corruptor	Shaman	opponent	win	13
44	True	794	66942249	Warlock	CFM_649	3.0	ranked	Kabal Courier	Shaman	me	win	13
45	True	794	66942249	Warlock	KAR_009	1.0	ranked	Babbling Book	Shaman	me	win	13
46	True	794	66942249	Warlock	KAR_712	3.0	ranked	Violet Illusionist	Shaman	me	win	13
47	True	794	66942249	Warlock	LOE_023	2.0	ranked	Dark Peddler	Shaman	me	win	13
48	True	794	66942249	Warlock	CFM_662	6.0	ranked	Dragonfire Potion	Shaman	opponent	win	14
49	True	794	66942249	Warlock	BRM_004	1.0	ranked	Twilight Whelp	Shaman	opponent	win	14
50	True	794	66942249	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	14
51	True	794	66942249	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	me	win	14
52	True	794	66942249	Warlock	EX1_596	2.0	ranked	Demonfire	Shaman	me	win	14
53	True	794	66942249	Warlock	EX1_066	2.0	ranked	Acidic Swamp Ooze	Shaman	me	win	14
54	True	794	66942249	Warlock	EX1_323	9.0	ranked	Lord Jaraxxus	Shaman	opponent	win	15
55	True	794	66942249	Warlock	BRM_004	1.0	ranked	Twilight Whelp	Shaman	opponent	win	15
56	True	794	66942249	Warlock	CFM_621t15	10.0	ranked	Kazakus Potion	Shaman	me	win	15
0	True	1115	66934100	Warlock	CS2_065	1.0	ranked	Voidwalker	Shaman	me	win	1
1	True	1115	66934100	Warlock	AT_116	2.0	ranked	Wyrmrest Agent	Shaman	opponent	win	2
2	True	1115	66934100	Warlock	LOE_023	2.0	ranked	Dark Peddler	Shaman	me	win	2
3	True	1115	66934100	Warlock	CS2_234	2.0	ranked	Shadow Word: Pain	Shaman	opponent	win	3
4	True	1115	66934100	Warlock	KAR_712	3.0	ranked	Violet Illusionist	Shaman	me	win	3
5	True	1115	66934100	Warlock	AT_017	4.0	ranked	Twilight Guardian	Shaman	opponent	win	4
6	True	1115	66934100	Warlock	GAME_005		ranked	The Coin	Shaman	me	win	4
7	True	1115	66934100	Warlock	CFM_668	5.0	ranked	Doppelgangster	Shaman	me	win	4
8	True	1115	66934100	Warlock	AT_116	2.0	ranked	Wyrmrest Agent	Shaman	opponent	win	5
9	True	1115	66934100	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	5
10	True	1115	66934100	Warlock	NEW1_023	2.0	ranked	Faerie Dragon	Shaman	me	win	5
11	True	1115	66934100	Warlock	CFM_120	1.0	ranked	Mistress of Mixtures	Shaman	me	win	5
12	True	1115	66934100	Warlock	CFM_626	3.0	ranked	Kabal Talonpriest	Shaman	opponent	win	6
13	True	1115	66934100	Warlock	CFM_094	6.0	ranked	Felfire Potion	Shaman	me	win	6
14	True	1115	66934100	Warlock	CFM_605	5.0	ranked	Drakonid Operative	Shaman	opponent	win	7
15	True	1115	66934100	Warlock	EX1_016	6.0	ranked	Sylvanas Windrunner	Shaman	me	win	7
16	True	1115	66934100	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	opponent	win	8
17	True	1115	66934100	Warlock	CS2_004	1.0	ranked	Power Word: Shield	Shaman	opponent	win	8
18	True	1115	66934100	Warlock	EX1_046	4.0	ranked	Dark Iron Dwarf	Shaman	me	win	8
19	True	1115	66934100	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	8
20	True	1115	66934100	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	opponent	win	9
21	True	1115	66934100	Warlock	CFM_626	3.0	ranked	Kabal Talonpriest	Shaman	opponent	win	9
22	True	1115	66934100	Warlock	EX1_309	6.0	ranked	Siphon Soul	Shaman	me	win	9
23	True	1115	66934100	Warlock	EX1_066	2.0	ranked	Acidic Swamp Ooze	Shaman	me	win	9
24	True	1115	66934100	Warlock	KAR_062	2.0	ranked	Netherspite Historian	Shaman	opponent	win	10
25	True	1115	66934100	Warlock	CS1_112	5.0	ranked	Holy Nova	Shaman	opponent	win	10
26	True	1115	66934100	Warlock	EX1_298	8.0	ranked	Ragnaros the Firelord	Shaman	me	win	10
27	True	1115	66934100	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	10
28	True	1115	66934100	Warlock	CFM_605	5.0	ranked	Drakonid Operative	Shaman	opponent	win	11
29	True	1115	66934100	Warlock	EX1_622	3.0	ranked	Shadow Word: Death	Shaman	opponent	win	11
30	True	1115	66934100	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	me	win	11
31	True	1115	66934100	Warlock	EX1_302	1.0	ranked	Mortal Coil	Shaman	me	win	11
32	True	1115	66934100	Warlock	CFM_851	4.0	ranked	Daring Reporter	Shaman	me	win	11
33	True	1115	66934100	Warlock	LOE_077	3.0	ranked	Brann Bronzebeard	Shaman	opponent	win	12
34	True	1115	66934100	Warlock	CS2_004	1.0	ranked	Power Word: Shield	Shaman	opponent	win	12
35	True	1115	66934100	Warlock	AT_017	4.0	ranked	Twilight Guardian	Shaman	opponent	win	12
36	True	1115	66934100	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	12
37	True	1115	66934100	Warlock	CFM_654	2.0	ranked	Friendly Bartender	Shaman	me	win	12
38	True	1115	66934100	Warlock	CFM_120	1.0	ranked	Mistress of Mixtures	Shaman	me	win	12
39	True	1115	66934100	Warlock	KAR_033	6.0	ranked	Book Wyrm	Shaman	opponent	win	13
40	True	1115	66934100	Warlock	EX1_622	3.0	ranked	Shadow Word: Death	Shaman	opponent	win	13
41	True	1115	66934100	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	13
42	True	1115	66934100	Warlock	EX1_312	8.0	ranked	Twisting Nether	Shaman	me	win	13
43	True	1115	66934100	Warlock	CS2_235	1.0	ranked	Northshire Cleric	Shaman	opponent	win	14
44	True	1115	66934100	Warlock	CFM_751	7.0	ranked	Abyssal Enforcer	Shaman	me	win	14
45	True	1115	66934100	Warlock	BRM_004	1.0	ranked	Twilight Whelp	Shaman	opponent	win	15
46	True	1115	66934100	Warlock	CS2_057	3.0	ranked	Shadow Bolt	Shaman	me	win	15
47	True	1115	66934100	Warlock	LOE_077	3.0	ranked	Brann Bronzebeard	Shaman	me	win	15
48	True	1115	66934100	Warlock	BRM_034	5.0	ranked	Blackwing Corruptor	Shaman	opponent	win	16
49	True	1115	66934100	Warlock	EX1_323	9.0	ranked	Lord Jaraxxus	Shaman	me	win	16
50	True	1115	66934100	Warlock	EX1_066	2.0	ranked	Acidic Swamp Ooze	Shaman	opponent	win	17
51	True	1115	66934100	Warlock	BRM_033	3.0	ranked	Blackwing Technician	Shaman	opponent	win	17
52	True	1115	66934100	Warlock	CFM_621	4.0	ranked	Kazakus	Shaman	opponent	win	17
53	True	1115	66934100	Warlock	EX1_596	2.0	ranked	Demonfire	Shaman	me	win	17
54	True	1115	66934100	Warlock	CS2_062	4.0	ranked	Hellfire	Shaman	me	win	17
55	True	1115	66934100	Warlock	EX1_tk33	2.0	ranked	INFERNO!	Shaman	me	win	17
56	True	1115	66934100	Warlock	KAR_011	2.0	ranked	Pompous Thespian	Shaman	me	win	17
57	True	1115	66934100	Warlock	CFM_621t15	10.0	ranked	Kazakus Potion	Shaman	opponent	win	18
58	True	1115	66934100	Warlock	CFM_649	3.0	ranked	Kabal Courier	Shaman	me	win	18
59	True	1115	66934100	Warlock	CS2_234	2.0	ranked	Shadow Word: Pain	Shaman	me	win	18
60	True	1115	66934100	Warlock	EX1_tk33	2.0	ranked	INFERNO!	Shaman	me	win	18
61	True	1115	66934100	Warlock	CFM_604	4.0	ranked	Greater Healing Potion	Shaman	opponent	win	19
62	True	1115	66934100	Warlock	BRM_034	5.0	ranked	Blackwing Corruptor	Shaman	opponent	win	19
63	True	1115	66934100	Warlock	KAR_114	4.0	ranked	Barnes	Shaman	me	win	19
64	True	1115	66934100	Warlock	EX1_tk33	2.0	ranked	INFERNO!	Shaman	me	win	19
65	True	1115	66934100	Warlock	CFM_608	4.0	ranked	Blastcrystal Potion	Shaman	me	win	19
66	True	1115	66934100	Warlock	CFM_605	5.0	ranked	Drakonid Operative	Shaman	opponent	win	20
67	True	1115	66934100	Warlock	CFM_621	4.0	ranked	Kazakus	Shaman	opponent	win	20
68	True	1115	66934100	Warlock	CFM_621t	1.0	ranked	Kazakus Potion	Shaman	opponent	win	20
0	False	444	66932087	Warlock	KAR_069	1.0	ranked	Swashburglar	Shaman	opponent	loss	1
1	False	444	66932087	Warlock	CFM_637	1.0	ranked	Patches the Pirate	Shaman	opponent	loss	1
2	False	444	66932087	Warlock	EX1_302	1.0	ranked	Mortal Coil	Shaman	me	loss	2
3	False	444	66932087	Warlock	AT_029	1.0	ranked	Buccaneer	Shaman	opponent	loss	2
4	False	444	66932087	Warlock	LOE_023	2.0	ranked	Dark Peddler	Shaman	me	loss	3
5	False	444	66932087	Warlock	CS2_171	1.0	ranked	Stonetusk Boar	Shaman	me	loss	3
6	False	444	66932087	Warlock	CS2_146	1.0	ranked	Southsea Deckhand	Shaman	opponent	loss	3
7	False	444	66932087	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	loss	3
8	False	444	66932087	Warlock	CFM_851	4.0	ranked	Daring Reporter	Shaman	me	loss	4
9	False	444	66932087	Warlock	GAME_005		ranked	The Coin	Shaman	opponent	loss	4
10	False	444	66932087	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	opponent	loss	4
11	False	444	66932087	Warlock	CS2_072	0.0	ranked	Backstab	Shaman	opponent	loss	4
12	False	444	66932087	Warlock	CS2_057	3.0	ranked	Shadow Bolt	Shaman	me	loss	5
13	False	444	66932087	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	loss	5
14	False	444	66932087	Warlock	OG_330	2.0	ranked	Undercity Huckster	Shaman	opponent	loss	5
15	False	444	66932087	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	loss	5
16	False	444	66932087	Warlock	CS2_146	1.0	ranked	Southsea Deckhand	Shaman	opponent	loss	5
17	False	444	66932087	Warlock	CFM_668	5.0	ranked	Doppelgangster	Shaman	me	loss	6
18	False	444	66932087	Warlock	EX1_596	2.0	ranked	Demonfire	Shaman	opponent	loss	6
19	False	444	66932087	Warlock	EX1_134	3.0	ranked	SI:7 Agent	Shaman	opponent	loss	6
20	False	444	66932087	Warlock	CS2_073	1.0	ranked	Cold Blood	Shaman	opponent	loss	6
21	False	444	66932087	Warlock	CFM_094	6.0	ranked	Felfire Potion	Shaman	me	loss	7
22	False	444	66932087	Warlock	CS2_077	7.0	ranked	Sprint	Shaman	opponent	loss	7
23	False	444	66932087	Warlock	KAR_011	2.0	ranked	Pompous Thespian	Shaman	me	loss	8
24	False	444	66932087	Warlock	KAR_114	4.0	ranked	Barnes	Shaman	me	loss	8
25	False	444	66932087	Warlock	CS2_072	0.0	ranked	Backstab	Shaman	opponent	loss	8
26	False	444	66932087	Warlock	CS2_080	5.0	ranked	Assassin's Blade	Shaman	opponent	loss	8
27	False	444	66932087	Warlock	CFM_325	1.0	ranked	Small-Time Buccaneer	Shaman	opponent	loss	8
28	False	444	66932087	Warlock	OG_330	2.0	ranked	Undercity Huckster	Shaman	opponent	loss	8
29	False	444	66932087	Warlock	CFM_654	2.0	ranked	Friendly Bartender	Shaman	me	loss	9
30	False	444	66932087	Warlock	CFM_621	4.0	ranked	Kazakus	Shaman	me	loss	9
31	False	444	66932087	Warlock	EX1_323	9.0	ranked	Lord Jaraxxus	Shaman	opponent	loss	9
0	False	451	66931435	Warlock	GAME_005		ranked	The Coin	Shaman	opponent	win	1
1	False	451	66931435	Warlock	AT_116	2.0	ranked	Wyrmrest Agent	Shaman	opponent	win	1
2	False	451	66931435	Warlock	KAR_011	2.0	ranked	Pompous Thespian	Shaman	me	win	2
3	False	451	66931435	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	2
4	False	451	66931435	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	3
5	False	451	66931435	Warlock	NEW1_023	2.0	ranked	Faerie Dragon	Shaman	opponent	win	3
6	False	451	66931435	Warlock	CFM_851	4.0	ranked	Daring Reporter	Shaman	me	win	4
7	False	451	66931435	Warlock	EX1_043	4.0	ranked	Twilight Drake	Shaman	opponent	win	4
8	False	451	66931435	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	5
9	False	451	66931435	Warlock	CS2_065	1.0	ranked	Voidwalker	Shaman	me	win	5
10	False	451	66931435	Warlock	CFM_605	5.0	ranked	Drakonid Operative	Shaman	opponent	win	5
11	False	451	66931435	Warlock	EX1_016	6.0	ranked	Sylvanas Windrunner	Shaman	me	win	6
12	False	451	66931435	Warlock	CS1h_001	2.0	ranked	Lesser Heal	Shaman	opponent	win	6
13	False	451	66931435	Warlock	AT_055	1.0	ranked	Flash Heal	Shaman	opponent	win	6
14	False	451	66931435	Warlock	CFM_751	7.0	ranked	Abyssal Enforcer	Shaman	me	win	7
15	False	451	66931435	Warlock	CS2_003	1.0	ranked	Mind Vision	Shaman	opponent	win	7
16	False	451	66931435	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	opponent	win	7
17	False	451	66931435	Warlock	EX1_298	8.0	ranked	Ragnaros the Firelord	Shaman	me	win	8
18	False	451	66931435	Warlock	LOE_029	2.0	ranked	Jeweled Scarab	Shaman	opponent	win	8
19	False	451	66931435	Warlock	EX1_339	3.0	ranked	Thoughtsteal	Shaman	opponent	win	8
20	False	451	66931435	Warlock	CFM_626	3.0	ranked	Kabal Talonpriest	Shaman	opponent	win	8
21	False	451	66931435	Warlock	CS2_057	3.0	ranked	Shadow Bolt	Shaman	me	win	9
22	False	451	66931435	Warlock	KAR_712	3.0	ranked	Violet Illusionist	Shaman	me	win	9
23	False	451	66931435	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	9
24	False	451	66931435	Warlock	CS2_062	4.0	ranked	Hellfire	Shaman	opponent	win	9
25	False	451	66931435	Warlock	EX1_284	5.0	ranked	Azure Drake	Shaman	opponent	win	9
0	False	519	66930775	Warlock	KAR_011	2.0	ranked	Pompous Thespian	Shaman	me	win	2
1	False	519	66930775	Warlock	EX1_066	2.0	ranked	Acidic Swamp Ooze	Shaman	opponent	win	2
2	False	519	66930775	Warlock	LOE_023	2.0	ranked	Dark Peddler	Shaman	me	win	3
3	False	519	66930775	Warlock	CFM_781	3.0	ranked	Shaku the Collector	Shaman	opponent	win	3
4	False	519	66930775	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	4
5	False	519	66930775	Warlock	EX1_066	2.0	ranked	Acidic Swamp Ooze	Shaman	me	win	4
6	False	519	66930775	Warlock	EX1_044	3.0	ranked	Questing Adventurer	Shaman	opponent	win	4
7	False	519	66930775	Warlock	EX1_145	0.0	ranked	Preparation	Shaman	opponent	win	4
8	False	519	66930775	Warlock	EX1_129	3.0	ranked	Fan of Knives	Shaman	opponent	win	4
9	False	519	66930775	Warlock	EX1_128	1.0	ranked	Conceal	Shaman	opponent	win	4
10	False	519	66930775	Warlock	CFM_668	5.0	ranked	Doppelgangster	Shaman	me	win	5
11	False	519	66930775	Warlock	GAME_005		ranked	The Coin	Shaman	opponent	win	5
12	False	519	66930775	Warlock	OG_176	3.0	ranked	Shadow Strike	Shaman	opponent	win	5
13	False	519	66930775	Warlock	OG_176	3.0	ranked	Shadow Strike	Shaman	opponent	win	5
14	False	519	66930775	Warlock	CS2_063	1.0	ranked	Corruption	Shaman	me	win	6
15	False	519	66930775	Warlock	KAR_114	4.0	ranked	Barnes	Shaman	me	win	6
16	False	519	66930775	Warlock	CFM_120	1.0	ranked	Mistress of Mixtures	Shaman	me	win	6
17	False	519	66930775	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	win	6
18	False	519	66930775	Warlock	CS2_074	1.0	ranked	Deadly Poison	Shaman	opponent	win	6
19	False	519	66930775	Warlock	EX1_124	2.0	ranked	Eviscerate	Shaman	opponent	win	6
20	False	519	66930775	Warlock	CFM_751	7.0	ranked	Abyssal Enforcer	Shaman	me	win	7
21	False	519	66930775	Warlock	KAR_712	3.0	ranked	Violet Illusionist	Shaman	me	win	8
22	False	519	66930775	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	8
23	False	519	66930775	Warlock	AT_025	6.0	ranked	Dark Bargain	Shaman	opponent	win	8
24	False	519	66930775	Warlock	CS2_083b	2.0	ranked	Dagger Mastery	Shaman	opponent	win	8
25	False	519	66930775	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	9
26	False	519	66930775	Warlock	LOE_011	6.0	ranked	Reno Jackson	Shaman	me	win	9
27	False	519	66930775	Warlock	CFM_750	9.0	ranked	Krul the Unshackled	Shaman	opponent	win	9
28	False	519	66930775	Warlock	CS2_056	2.0	ranked	Life Tap	Shaman	me	win	10
29	False	519	66930775	Warlock	EX1_309	6.0	ranked	Siphon Soul	Shaman	me	win	10
30	False	519	66930775	Warlock	CFM_654	2.0	ranked	Friendly Bartender	Shaman	me	win	10
0	False	290	66929448		EX1_319	1.0	ranked	Flame Imp		me	loss	1
1	False	290	66929448		GAME_005		ranked	The Coin		opponent	loss	1
2	False	290	66929448		CFM_717	2.0	ranked	Jade Claws		opponent	loss	1
3	False	290	66929448		CS2_065	1.0	ranked	Voidwalker		me	loss	2
4	False	290	66929448		LOE_018	1.0	ranked	Tunnel Trogg		opponent	loss	2
5	False	290	66929448		NEW1_023	2.0	ranked	Faerie Dragon		me	loss	3
6	False	290	66929448		AT_052	2.0	ranked	Totem Golem		opponent	loss	3
7	False	290	66929448		EX1_046	4.0	ranked	Dark Iron Dwarf		me	loss	4
8	False	290	66929448		EX1_248	3.0	ranked	Feral Spirit		opponent	loss	4
9	False	290	66929448		CS2_056	2.0	ranked	Life Tap		me	loss	5
10	False	290	66929448		KAR_712	3.0	ranked	Violet Illusionist		me	loss	5
11	False	290	66929448		AT_052	2.0	ranked	Totem Golem		opponent	loss	5
12	False	290	66929448		EX1_238	1.0	ranked	Lightning Bolt		opponent	loss	5
13	False	290	66929448		CS2_056	2.0	ranked	Life Tap		me	loss	6
14	False	290	66929448		LOE_018	1.0	ranked	Tunnel Trogg		opponent	loss	6
15	False	290	66929448		CS2_049	2.0	ranked	Totemic Call		opponent	loss	6
16	False	290	66929448		CS2_062	4.0	ranked	Hellfire		me	loss	7
17	False	290	66929448		EX1_596	2.0	ranked	Demonfire		me	loss	7
18	False	290	66929448		NEW1_025	1.0	ranked	Bloodsail Corsair		me	loss	7
19	False	290	66929448		CFM_061	4.0	ranked	Jinyu Waterspeaker		opponent	loss	7
20	False	290	66929448		OG_028	6.0	ranked	Thing from Below		opponent	loss	7
